"disasterNumber","totalNumberIaApproved","totalAmountIhpApproved","totalAmountHaApproved","totalAmountOnaApproved","totalObligatedAmountPa","totalObligatedAmountCatAb","totalObligatedAmountCatC2g","paLoadDate","iaLoadDate","totalObligatedAmountHmgp","hash","lastRefresh","id"
1313,NA,NA,NA,NA,8726361.63,3164581.04,5580429.08,"2023-11-06T00:00:00.000Z",NA,1311471,"0335ab9063de9d99401e11ac7a9072ba74e86cae","2023-11-06T04:42:49.773Z","226d4320-9869-4368-a470-5516d9fa8042"
1314,NA,NA,NA,NA,2605294.29,1170005.58,1430613.75,"2023-11-06T00:00:00.000Z",NA,405517,"cb2537ad01ece93886ab0e29cead613d83dea01f","2023-11-06T04:42:49.773Z","2a5a7902-119a-4570-87fe-4993d816988d"
1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,195648,"becd78b29db0e564a86dcc166b1b06bfed63acc0","2023-03-18T13:22:12.883Z","59620891-042b-4587-9129-74bd8a151fd1"
1315,NA,NA,NA,NA,2043473.79,1256195.35,847752.31,"2023-11-06T00:00:00.000Z",NA,662973,"8adc4a6017f5a0407f324c7cc2d879a82b4b26d4","2023-11-06T04:42:49.773Z","49a13fe2-89a4-44e1-8bf3-db7a55176e5c"
1316,NA,NA,NA,NA,10798817.35,6382892.52,4291133.67,"2023-11-06T00:00:00.000Z",NA,1583458,"3302c2517ee80cb0206f634f93675d813f6949b8","2023-11-06T04:42:49.773Z","868e485f-3901-4557-a05a-096dada9eaf3"
1317,NA,NA,NA,NA,3394920.15,1502165.83,1892754.32,"2023-11-06T00:00:00.000Z",NA,438084,"5ec80ecf4b0933f108b0aaa894914380faf365ee","2023-11-06T04:42:49.773Z","4ad92ba3-f8ef-4a2f-b2dc-9d7a63c06040"
1318,NA,NA,NA,NA,13588960.08,13193223.02,451699.92,"2023-11-06T00:00:00.000Z",NA,1454376,"f3fe4feac33e0bb53639a6bbe1d4be0414e8ee7d","2023-11-06T04:42:49.773Z","48427e3e-f84c-4829-8030-ad7c6f3e918e"
1319,NA,NA,NA,NA,5134082.94,329668.71,4780114.36,"2023-11-06T00:00:00.000Z",NA,1289906,"9d0c5ae91278bb5662fc7a605293a953af1fff90","2023-11-06T04:42:49.773Z","6ca5db0d-c0a1-4aa2-b0f2-9fa6645a3601"
1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,10446,"eca700838aea4566bc4c5c046cb6fa2aa4f9c5be","2023-03-18T13:22:12.883Z","d0f1709b-70b0-4742-a8db-087a0cf406cb"
1320,NA,NA,NA,NA,2820111.53,245508.68,2514961.75,"2023-11-06T00:00:00.000Z",NA,420140,"269bcb92c371af13ec568b6579fcc062bfe32891","2023-11-06T04:42:49.773Z","c34c1d48-1433-4e31-9d2a-536db2959bde"
1323,NA,NA,NA,NA,3773011.29,2434987.46,1282012.04,"2023-11-06T00:00:00.000Z",NA,556864,"914b756e0d92da49c529d83d1bc5dbc936112a52","2023-11-06T04:42:49.773Z","31582167-7dd0-4cd5-8f16-7908ddcc7ebe"
1324,NA,NA,NA,NA,10907868.92,10902315.84,-40533.34,"2023-11-06T00:00:00.000Z",NA,1613748,"fb938db2cc0035ce907f15544b1ccd01903adca2","2023-11-06T04:42:49.773Z","c5720755-7c60-40d7-813f-17372ce3e40d"
1325,NA,NA,NA,NA,1354522.51,1343225.92,NA,"2023-11-06T00:00:00.000Z",NA,98973,"ca74d6deb44b2d1a377837eb0dfa8268dba98487","2023-11-06T04:42:49.773Z","f116ef66-a348-4564-ae28-1564fc9ff881"
1326,NA,NA,NA,NA,2191132.01,26462.73,2159308.27,"2023-11-06T00:00:00.000Z",NA,333150,"70955d1a296bdb8409b8297d87f14646c2ce3242","2023-11-06T04:42:49.773Z","73977bd4-3b25-487a-9bc3-b69726b2b7b2"
1327,NA,NA,NA,NA,619592.3,274870.5,335828.76,"2023-11-06T00:00:00.000Z",NA,343409,"0006ca5d1f46d25bafeaa7d984d0d7df56c77cbd","2023-11-06T04:42:49.773Z","3a1c186b-a814-48a3-8e22-df0c5e31e9fb"
1328,NA,NA,NA,NA,2551571.28,432319.67,2068700.53,"2023-11-06T00:00:00.000Z",NA,888289,"62c498ad6e8004943e048c4001b09c4fe2a6b125","2023-11-06T04:42:49.773Z","6021443b-000e-445f-9f6e-94baccfb1292"
1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,645473,"e555ac9f6c81428eda01613f113e9f2a78bac3a3","2023-10-09T02:24:46.659Z","8ae2b8e4-8f33-4be1-827d-8acbfb37cfb6"
1329,NA,NA,NA,NA,5652343.85,1460174.48,4205941.58,"2023-11-06T00:00:00.000Z",NA,1557307,"98fc75dc645d6e9377c5a2a1b0856656d56b2b48","2023-11-06T04:42:49.773Z","a6bc2bd6-3c10-452f-ae8a-69ae9322c5b0"
1330,NA,NA,NA,NA,1779885.95,156784.46,1615308.59,"2023-11-06T00:00:00.000Z",NA,232618,"76c564e0bbf6f78a4db0472b9bc3ba8472890352","2023-11-06T04:42:49.773Z","3d2d3f5d-58b9-451f-87fb-edcaf988cbb1"
1331,NA,NA,NA,NA,3700015.29,1268492.29,2364988.67,"2023-11-06T00:00:00.000Z",NA,449273,"209718e170287e46c2df3b61d33388ed7a1ab26e","2023-11-06T04:42:49.773Z","aefef77e-43a6-40d3-a9c6-07f9b2224e33"
1332,NA,NA,NA,NA,10905227.4,1145655.2,9726224.29,"2023-11-06T00:00:00.000Z",NA,3154896,"becef71ab143216ccc372ee0fcf265fb4696141e","2023-11-06T04:42:49.773Z","d73fc1ac-bbc6-4f40-bb3d-f6b69b1a44f6"
1333,NA,NA,NA,NA,11738303.73,3906085.02,7676010.71,"2023-11-06T00:00:00.000Z",NA,4661056,"273a6ed3f16d1e473636a28eeb90b2d350a19f72","2023-11-06T04:42:49.773Z","6d9fc8fa-0c98-4276-a679-15f46575341f"
1334,NA,NA,NA,NA,39700101.17,3878032.57,35024447.18,"2023-11-06T00:00:00.000Z",NA,9520801,"1f092d2743ed5418baa687df6dc7ae2426a1712d","2023-11-06T04:42:49.773Z","cfc6b740-adaf-4a85-b87f-acd4b67641f4"
1335,NA,NA,NA,NA,31020492.12,4053927.92,26379603.98,"2023-11-06T00:00:00.000Z",NA,2766765,"34195076e629c90f59dc9abdf2e5d3049094b054","2023-11-06T04:42:49.773Z","1bfcab0f-9721-4765-8919-a9f2c6c9d1b5"
1336,NA,NA,NA,NA,2474138.67,11080.45,2431124.77,"2023-11-06T00:00:00.000Z",NA,304005,"8af543ba74871637ecff2dc6545c093742304863","2023-11-06T04:42:49.773Z","3873424b-ba8f-453d-9d59-b2f2a90bdfda"
1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,316618,"df6801c6e5b9f881d3a53c2d3a22c4230810b14b","2023-03-18T13:22:12.883Z","0d2fd1ca-29c0-4051-8cfe-f94c5d84e50c"
1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,305250,"00e53ba279f255d17c73e0672b69cc56f0d98c44","2023-03-18T13:22:12.883Z","eebe0137-979a-4510-a840-219d1a52a00c"
1337,NA,NA,NA,NA,4697327.57,2066492.47,2599444.42,"2023-11-06T00:00:00.000Z",NA,782081,"3ad5cf1e0857463d58a4cc4d399c6561e8b79916","2023-11-06T04:42:49.773Z","96c12724-98cd-4423-8261-e9ec5695f5c3"
1338,NA,NA,NA,NA,297203.25,294142.3,3060.95,"2023-11-06T00:00:00.000Z",NA,45256,"7984c54f5b78e17c8bf159c65b1ae287886cf318","2023-11-06T04:42:49.773Z","cd70be74-767f-4a67-827e-48982b30f659"
1343,NA,NA,NA,NA,3340810.2,642795.32,2670809.27,"2023-11-06T00:00:00.000Z",NA,346748,"4c78b420422bee6e039059e20b3e88250586a492","2023-11-06T04:42:49.773Z","b89a6a23-e324-4130-a15c-3d46f2d0f547"
1344,NA,NA,NA,NA,18565928.96,527841.99,17408770.89,"2023-11-06T00:00:00.000Z",NA,1922332,"b79f43122b10913c2be8d44a0304517b5b707159","2023-11-06T04:42:49.773Z","4f00e139-71ce-4843-84c6-2db8480cc44e"
1345,NA,NA,NA,NA,288481152.48,6632491.52,279844097.69,"2023-11-06T00:00:00.000Z",NA,76656943,"c0764e4f4e787b8b5a6e732f8ffd6dcbc03f08d2","2023-11-06T04:42:49.773Z","b7fb0b26-d623-4ed5-83be-6bbcab9f20b5"
1347,NA,NA,NA,NA,5616578.93,1514282.42,3706650.48,"2023-11-06T00:00:00.000Z",NA,1343739,"e26ab71025dd2c580486034530971846b7502f22","2023-11-06T04:42:49.773Z","c416f7bb-e112-4ce5-a341-da980c91fac2"
1348,NA,NA,NA,NA,4128414.91,564631.82,3220924.98,"2023-11-06T00:00:00.000Z",NA,1154842,"fb7d193d54f9dfeb949da36a155e9636ed09d7d5","2023-11-06T04:42:49.773Z","0f570c5d-efaf-41ef-9767-c0c6e041fd64"
1349,NA,NA,NA,NA,2838615.94,94167.46,2564548.23,"2023-11-06T00:00:00.000Z",NA,538400,"37ab434aac7764e6dc3d6e0eb68c89bb6bdb89e6","2023-11-06T04:42:49.773Z","e5ad254c-9579-44db-8d48-abe3d9398a6a"
1350,NA,NA,NA,NA,2127262.15,22787.43,2097786.27,"2023-11-06T00:00:00.000Z",NA,300092,"827c151614e426fa4c4a50f2a79dd3d215e3d9e5","2023-11-06T04:42:49.773Z","d5f39c62-b9f6-4f14-bcca-400fe2139e87"
1351,NA,NA,NA,NA,682634.87,4604.47,686029.24,"2023-11-06T00:00:00.000Z",NA,98588,"b35ef5caa3cbde53c98b762b02c84192617b7cbd","2023-11-06T04:42:49.773Z","47825ab3-c7ae-4636-bbe0-42b05df40501"
1352,NA,NA,NA,NA,1085125.11,1085125.11,NA,"2023-11-06T00:00:00.000Z",NA,192419,"2960f753ed8af05b7b00d303a7cb0196a0b36d72","2023-11-06T04:42:49.773Z","1093f7e2-3c86-44be-8cb9-55d461674ad3"
1353,NA,NA,NA,NA,817522.69,49651.86,765362.51,"2023-11-06T00:00:00.000Z",NA,104509,"714af6b21eac724feed27b6e0a84d86c02366fc6","2023-11-06T04:42:49.773Z","862960ef-c6fc-4d43-b885-b77e816934ea"
1354,NA,NA,NA,NA,185489007.3,152443939.55,33092101.88,"2023-11-06T00:00:00.000Z",NA,28495935,"ccea992c3d45a2a303afa7324886067d26f09d8b","2023-11-06T04:42:49.773Z","a321dcd2-f582-4f22-b12a-24bae0c8d297"
1355,NA,NA,NA,NA,160002351.14,59324006.19,99573522.52,"2023-11-06T00:00:00.000Z",NA,23968328,"956dccc00aa3bcf8da1eae8302a35eef3c3e4bf6","2023-11-06T04:42:49.773Z","182f2eaa-1d26-4595-8d84-3fbfab5310e3"
1356,NA,NA,NA,NA,39711803.79,24308976.34,15313037.01,"2023-11-06T00:00:00.000Z",NA,4438038,"283e4ab71e900c4f564e0c454568a3d151c231f6","2023-11-06T04:42:49.773Z","71ac58e2-9805-48b3-b1f8-dc2d1331b311"
1357,NA,NA,NA,NA,4294159.44,2918003.52,1386461.64,"2023-11-06T00:00:00.000Z",NA,351225,"53b4b3e87c28449f4381c4c3d7b34a3cc88c98ea","2023-11-06T04:42:49.773Z","dcbf5102-63e7-475e-b0b7-f554e08794e7"
1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,896815,"2fddd87cac23642be8ba270d84e2bb13c90b58dc","2023-03-18T13:22:12.883Z","9e76bea2-e716-4941-847b-f9bc5f271dbb"
1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,311009,"298b989ad5d263b01b7d7a983c17a1e3304968f4","2023-03-18T13:22:12.883Z","f125dfb7-2a30-495e-949a-98e7613c4cdd"
1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,13056,"57f82ef8c8a353f683c9cb30970e35127cb83b8a","2023-03-18T13:22:12.883Z","5169019b-820f-49ff-bd8e-b39f1a40a7d2"
1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000930,"9ad21c6b71c474d559e410575a974b2882e1c26d","2023-03-18T13:22:12.883Z","15c8b080-f629-446d-9924-ba75f45ab04d"
1358,NA,NA,NA,NA,727798.23,9329.08,703570.79,"2023-11-06T00:00:00.000Z",NA,103931,"bb4541fbabbf228f50e1cf44729f64d7377ad6ef","2023-11-06T04:42:49.773Z","794b156c-156c-4443-87e5-13f437ea990b"
1360,NA,NA,NA,NA,18209539.53,9579191.49,8903962.17,"2023-11-06T00:00:00.000Z",NA,2730274,"f11616d893ff6312901c451de9be8bce84773b3f","2023-11-06T04:42:49.773Z","f541fd03-d604-4851-8c71-424ad0677542"
1361,NA,NA,NA,NA,66734226.22,7138998.7,54761534.37,"2023-11-06T00:00:00.000Z",NA,18838111,"6e639375932f4ad1a741efe56a13b8246f5ef3cb","2023-11-06T04:42:49.773Z","f45e80aa-63cb-47f5-bddd-daa8b0c6695e"
1362,NA,NA,NA,NA,4786803.73,4111602.56,675201.17,"2023-11-06T00:00:00.000Z",NA,106606,"838aac552eee90045b2feed6072d3ebeceb8b5ac","2023-11-06T04:42:49.773Z","b87dacc2-e7a5-4e32-a742-5ca2288c1757"
5467,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"5ba5da0cfe4cd03942004c04f294bf7492e94587","2023-07-06T23:02:58.335Z","36af7f94-d842-4c4c-bac5-7ab68c57b21b"
1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,25581719,"de80b569ba429dbe71a53c81c5a075ad13e80223","2023-03-18T13:22:12.883Z","4e321bd0-347b-48ba-970e-9e598d5f9945"
5468,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"71c10390f28cbe1cf2bf8fde8c26c5b9c0bb246e","2023-07-06T23:02:58.335Z","076fb178-011d-4c46-997f-6139f3dc96db"
1363,NA,NA,NA,NA,3019659.14,103814.9,2934328.57,"2023-11-06T00:00:00.000Z",NA,431125,"6ef1b896ceb0bcc82e9c382f2378ae16cf32cccd","2023-11-06T04:42:49.773Z","b370c114-aaf1-4817-8407-00ada2953954"
1365,NA,NA,NA,NA,2855252.63,22820.59,2871984.6,"2023-11-06T00:00:00.000Z",NA,417677,"0fa8488386ecd6ab9fb38d1789d5df1167ce2ea3","2023-11-06T04:42:49.773Z","5a5d9872-0f54-46da-ae71-e5b60227390b"
1366,NA,NA,NA,NA,2697313.17,912342.82,1767548.6,"2023-11-06T00:00:00.000Z",NA,442317,"8e0a1c6488d62961fc5839a945252e571408a3e7","2023-11-06T04:42:49.773Z","8467dc67-848d-4137-b9bf-b519a2aabdc7"
1367,NA,NA,NA,NA,8618000.36,3601067.84,4689231.55,"2023-11-06T00:00:00.000Z",NA,1876460,"4246227b2fbce035ee6f784cb6eecea25d85e9bf","2023-11-06T04:42:49.773Z","bd7d2cfc-a2cc-4078-a55b-1f772651ab53"
1368,NA,NA,NA,NA,5964308.99,2663455.38,3341706.39,"2023-11-06T00:00:00.000Z",NA,521140,"8563d35937257c378b678a9758c2140b5d950cb2","2023-11-06T04:42:49.773Z","cb36b25b-d636-4502-a3e8-e4e6be502ee1"
1369,NA,NA,NA,NA,19743137.17,11692409.39,8072012.75,"2023-11-06T00:00:00.000Z",NA,3344251,"54e16352958b7d07af18b893ad65ed142cf4635c","2023-11-06T04:42:49.773Z","2a661acd-0348-4190-b004-64d0effac60d"
1370,NA,NA,NA,NA,36227572.27,8928827.59,27261029.27,"2023-11-06T00:00:00.000Z",NA,5117141,"f3e31252914e7bc3aba2935f8377bb1b532d7ed9","2023-11-06T04:42:49.773Z","8ad835cd-68a5-4fdd-8632-ebfaf5188124"
1371,NA,NA,NA,NA,1160382.95,164540.76,988792.94,"2023-11-06T00:00:00.000Z",NA,208923,"982bf11a477799e0f31ec1cae462c1145a29c82f","2023-11-06T04:42:49.773Z","211da899-9cc2-4fb8-951f-262e49b657fe"
1372,NA,NA,NA,NA,5147725.26,1542430.72,3033129.15,"2023-11-06T00:00:00.000Z",NA,310644,"3efa7b612dab4acd6f05ef118678ebf46cb44c7b","2023-11-06T04:42:49.773Z","24021c02-e050-498d-8061-037b19f49683"
1373,NA,NA,NA,NA,2982075.51,45727.81,2934671.07,"2023-11-06T00:00:00.000Z",NA,415221,"19858c53039a1f1926138dc2da579e550dfe147b","2023-11-06T04:42:49.773Z","2fb462b5-77ef-4c14-8604-a3d5639d7318"
1374,NA,NA,NA,NA,4621871.5,30085.44,4645199.75,"2023-11-06T00:00:00.000Z",NA,492411,"bc53f59918f4657a9dba221d31572b90b1714ece","2023-11-06T04:42:49.773Z","e7abcaf0-670a-409b-a3be-840714836932"
1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,273677,"5845eedae8cd1037244b821ebfd414e10528e720","2023-03-18T13:22:12.883Z","d4887a6f-6413-42ac-97e5-59435e2fc568"
1375,NA,NA,NA,NA,5097818.74,480755.51,4573840.99,"2023-11-06T00:00:00.000Z",NA,710833,"5a52047eaa6e6cb2f34c85248644d0e44a5a2868","2023-11-06T04:42:49.773Z","20d69aa6-972c-4c20-be31-b4de8439d95b"
1376,NA,NA,NA,NA,23460073.66,4220258.24,18158271.52,"2023-11-06T00:00:00.000Z",NA,3517976,"113d5e5d4ec6329b72557cb741590b88244e7570","2023-11-06T04:42:49.773Z","8e6667d2-fe8e-431e-a510-4d961233e0a9"
1377,NA,NA,NA,NA,741930.23,9998.01,730615.2,"2023-11-06T00:00:00.000Z",NA,113141,"ba049d2a24c5501a35bb130884ecf9078ac80a2d","2023-11-06T04:42:49.773Z","557474e3-7976-4962-ae4e-a23cfe9a1f76"
1378,NA,NA,NA,NA,27714640.97,9528257.44,18283828.51,"2023-11-06T00:00:00.000Z",NA,11061441,"5b426bb4a88606b6ba3c8f26526e2c67f1f5d8ff","2023-11-06T04:42:49.773Z","0a48d745-cf3b-4a69-84a4-680560e5c9b4"
1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,1615134,"5780ba3222eee3103dfb3a46ccce8c6b1947ec9b","2023-03-18T13:22:12.883Z","3bc5ff17-62df-4f28-8240-a7912e828f19"
1379,NA,NA,NA,NA,433651817,101320637.9,329884828.43,"2023-11-06T00:00:00.000Z",NA,201035427,"66f11426081e2f00301c9a4212e637152fab6997","2023-11-06T04:42:49.773Z","ff35d895-c88f-453a-989e-3bb1f4796f02"
1380,NA,NA,NA,NA,9040908.02,6082907.61,2964651.36,"2023-11-06T00:00:00.000Z",NA,14135775,"961831ce023f56d5ee96607ee910229708bc2e67","2023-11-06T04:42:49.773Z","e0ab9530-ca1c-45a9-a31f-66d39abc4b85"
1381,NA,NA,NA,NA,14683135.02,2171960.59,11970103.49,"2023-11-06T00:00:00.000Z",NA,4038077,"b6ba1c5060ca14f0f18018f7cf5665a8032c2d94","2023-11-06T04:42:49.773Z","a3d5e7e1-693d-45b9-ae8d-fa2615e3e570"
1382,NA,NA,NA,NA,1776446.25,475268.17,1329092.51,"2023-11-06T00:00:00.000Z",NA,0,"77f8e36b04f92b981d03ba7251115cd037fa3615","2023-11-06T04:42:49.773Z","34043522-2524-487b-9708-83e79014688a"
1383,NA,NA,NA,NA,6689724.02,777194.42,5803267.17,"2023-11-06T00:00:00.000Z",NA,1800672,"e5c9ac13a84641f03159d31812f0b51fd9008fc8","2023-11-06T04:42:49.773Z","92ef37e6-3e20-4d4c-bb48-884c438a4089"
1384,NA,NA,NA,NA,6425209.53,2629470,3613225.53,"2023-11-06T00:00:00.000Z",NA,1051510,"217a475644f7ee6575b600303e3321ff1d74ee66","2023-11-06T04:42:49.773Z","a09cdce9-4386-4ba1-9da3-7fbb86e6faa4"
1385,NA,NA,NA,NA,970883.22,776691.84,187695.22,"2023-11-06T00:00:00.000Z",NA,136965,"b353aa1e353e52b370e8240ae97fb823031d4bb1","2023-11-06T04:42:49.773Z","4b6c1a5a-3afd-42c3-8607-260a0134ab3f"
1386,NA,NA,NA,NA,7390259.93,837090.99,6533634.13,"2023-11-06T00:00:00.000Z",NA,1663497,"77046c5054143a6fcdc1344bcf9d8c4520149197","2023-11-06T04:42:49.773Z","f5fa8172-8ca3-4149-bcc9-ba47e54eca4b"
1387,NA,NA,NA,NA,3692932.67,356138.9,3187341.86,"2023-11-06T00:00:00.000Z",NA,659897,"6a18a79cd61ac453a818edf184880b55d5d1024b","2023-11-06T04:42:49.773Z","1f5da4df-b811-43dd-893a-1026c50e0616"
1388,NA,NA,NA,NA,11677354.07,457515.74,11164447.48,"2023-11-06T00:00:00.000Z",NA,2023999,"3805ac9bdbe59c960518606848b04005a7c3a54c","2023-11-06T04:42:49.773Z","db2b298e-9086-4c09-b169-e52d906b34f8"
1389,NA,NA,NA,NA,708827.27,276994.7,460813.63,"2023-11-06T00:00:00.000Z",NA,255255,"396b132e93785e403d828da98cd85a105e688db0","2023-11-06T04:42:49.773Z","ecc66ec3-f504-4d7e-84af-16844a3169e7"
1390,NA,NA,NA,NA,5935229.86,708833.51,5149869.54,"2023-11-06T00:00:00.000Z",NA,914172,"21a3f6fbdb52b4313c04826657012aff49bc6d18","2023-11-06T04:42:49.773Z","9f56fab5-cf5e-4734-9696-00a2f075f29d"
1391,NA,NA,NA,NA,4732560097.4,2090168740.98,240887893.45,"2023-11-06T00:00:00.000Z",NA,264635280,"c9b9a41716c2d77b3f9b3451894ea3a718ef0c6a","2023-11-06T04:42:49.773Z","d50e0b86-36c9-496b-acb1-200fe2ce4836"
1392,NA,NA,NA,NA,4938627.13,4905529.68,NA,"2023-11-06T00:00:00.000Z",NA,1792038,"c2d11e16ff6a7b4fe3c6c7dad401faf989aca848","2023-11-06T04:42:49.773Z","9f746877-eb53-475d-b6b8-f2e4c6f858b7"
1393,NA,NA,NA,NA,22990447.07,9766980.43,12715981.97,"2023-11-06T00:00:00.000Z",NA,1575675,"da663115eeaf90f0ba88bab11aa5863d18d3b53d","2023-11-06T04:42:49.773Z","53cb57be-8b9f-47ee-82f5-6675b936d83f"
1394,NA,NA,NA,NA,1414196.5,35419.81,1376975.39,"2023-11-06T00:00:00.000Z",NA,136586,"4da6ce3767b15f8ad1c52179310596f5edf00b79","2023-11-06T04:42:49.773Z","f0d6027d-544a-43b5-ac49-571140d7ed79"
1395,NA,NA,NA,NA,1146338.86,516406.83,493589.53,"2023-11-06T00:00:00.000Z",NA,244547,"c7c5b6ba81776c17a23f8b9fc43fd9f9415dc84c","2023-11-06T04:42:49.773Z","9440827b-52a9-459b-ba0c-cde4b1fd2117"
1396,NA,NA,NA,NA,4853317.12,681327.02,3553040.63,"2023-11-06T00:00:00.000Z",NA,93818,"126428bde2a38890ecd4d1d3136c1ddf49a33148","2023-11-06T04:42:49.773Z","ba50c084-67f9-4a4f-ba60-e407536222d8"
1397,NA,NA,NA,NA,2452457.07,53540.13,2138681.23,"2023-11-06T00:00:00.000Z",NA,197626,"3b0db5a99108847927ca768d1ad7feb023b5f4b0","2023-11-06T04:42:49.773Z","c84f4539-eff2-4d1b-b693-2aa81b0ba8b4"
1398,NA,NA,NA,NA,5456042.93,402109.28,5117212.83,"2023-11-06T00:00:00.000Z",NA,804721,"bf802fcd9d385bb2b0c5c297124d786eee056c9d","2023-11-06T04:42:49.773Z","085a52c1-8c6d-48bb-bdbd-320b644c5091"
1399,NA,NA,NA,NA,2343447.82,1538493.06,804954.76,"2023-11-06T00:00:00.000Z",NA,484316,"05182963bd805f5c6c61ea87fef3d7c1cf7d819d","2023-11-06T04:42:49.773Z","a648b18a-3a33-459e-8f98-6d0b8351cdf1"
1400,NA,NA,NA,NA,2225170.96,85726.8,2165746.79,"2023-11-06T00:00:00.000Z",NA,105414,"537dabd17a9a17e1156f47c0ed8d985976ed68c2","2023-11-06T04:42:49.773Z","b152c03d-345c-4822-8806-31ac9b59da52"
1401,NA,NA,NA,NA,109054038.02,24594047.06,83957589.48,"2023-11-06T00:00:00.000Z",NA,19414568,"3e145e2361198dbbb23887b86db34be3b4714088","2023-11-06T04:42:49.773Z","6c5ae698-352e-4492-9930-9595d38c2a74"
1402,NA,NA,NA,NA,45020240.33,19181030.22,25287060.53,"2023-11-06T00:00:00.000Z",NA,6185233,"3ee95e87989e52bbc5f27fa2197edcc6b2df44da","2023-11-06T04:42:49.773Z","38878ea3-192c-4428-8bb0-e001c5847af3"
1403,NA,NA,NA,NA,43824367.31,34013640.27,9715546.9,"2023-11-06T00:00:00.000Z",NA,6709061,"ce8df52ef7245086668b795dcacbe50195439f12","2023-11-06T04:42:49.773Z","4cf246e9-a718-4496-89db-3fa3ba75fed9"
1404,NA,NA,NA,NA,5913137.1,752305.98,5103846.86,"2023-11-06T00:00:00.000Z",NA,338652,"d9f383553ee040c78cb14157e6217760bd9c1c34","2023-11-06T04:42:49.773Z","4576c6a3-3a69-446c-acac-003a5f151b8e"
1405,NA,NA,NA,NA,4796806.64,1194355.67,3609871.51,"2023-11-06T00:00:00.000Z",NA,752279,"4ca1d06c29f2e583ee2dfcd15d78f2d4573e6b63","2023-11-06T04:42:49.773Z","f91c20f9-05ee-43ff-a19c-3709d58020ba"
1406,NA,NA,NA,NA,6233212.7,785167.68,5406707.43,"2023-11-06T00:00:00.000Z",NA,1149793,"7f6d45266736f9230ef6dfca6665f85294934f2d","2023-11-06T04:42:49.773Z","116a0809-01b1-46ea-9821-8995e7876250"
1407,NA,NA,NA,NA,10952618.23,614423.27,10272253,"2023-11-06T00:00:00.000Z",NA,2133460,"218447cd2b2838f6b45eb4c07ca87f71ac497a1e","2023-11-06T04:42:49.773Z","6b523297-b5f3-40f3-b3ac-894ba1009ce0"
1408,NA,NA,NA,NA,7698001.21,386876.08,7231737.88,"2023-11-06T00:00:00.000Z",NA,1252681,"99d9909b2e58ff4fd932749dd794293f0f4a727d","2023-11-06T04:42:49.773Z","6fc1835e-ad1f-4566-bf52-a98f72200f09"
1409,NA,NA,NA,NA,4284113.3,3010762.41,1240215.47,"2023-11-06T00:00:00.000Z",NA,849287,"e6bd71292685c74e993f4e3b0489bfa086a41c1b","2023-11-06T04:42:49.773Z","04269a28-b93a-4f76-8432-fd9b8b185d48"
1410,NA,NA,NA,NA,15255670.18,8294263.24,6945591.61,"2023-11-06T00:00:00.000Z",NA,3846550,"d1ed8b816c56a781e3ce61be1f6781ebc672c22d","2023-11-06T04:42:49.773Z","f5f820c5-3cb5-4ca0-a53e-1f27f6324be8"
1411,NA,NA,NA,NA,6678555.87,2655782.18,4010838.23,"2023-11-06T00:00:00.000Z",NA,1225737,"50d1c74fc94d8346cf70bf410f5291a915a0a6b6","2023-11-06T04:42:49.773Z","c32f7bd4-2c26-47f0-aeff-6516216d4bdb"
1412,NA,NA,NA,NA,35299777.93,1386209.24,33708365.51,"2023-11-06T00:00:00.000Z",NA,4988421,"8a7052feaaa03b83b606ed79e51898b46ed2f6a4","2023-11-06T04:42:49.773Z","284d06ff-54bb-43ec-87cd-e835d9545cf6"
1413,NA,NA,NA,NA,4906653.82,415565.69,4321699.99,"2023-11-06T00:00:00.000Z",NA,771719,"2eb9be1358f33aaeacb61c0e604799f8ce2d9c1e","2023-11-06T04:42:49.773Z","0330625b-db89-4b41-8b6f-f6bc1197b9f2"
1414,NA,NA,NA,NA,8191992.39,1466923.96,6665537.25,"2023-11-06T00:00:00.000Z",NA,2027706,"568c89839d69d0239af70196cd1365d05a5afc5d","2023-11-06T04:42:49.773Z","c74e4a84-bb50-4670-8f4e-3ed309a93ad5"
1416,NA,NA,NA,NA,15595158.21,3410971.44,12179540.99,"2023-11-06T00:00:00.000Z",NA,2119922,"043c90d2404d26cbe9ccb13dbb69373b9ff0d666","2023-11-06T04:42:49.773Z","16056617-5d28-415a-b7a4-836d925a78aa"
1417,NA,NA,NA,NA,1509686.69,125487.68,1336211.76,"2023-11-06T00:00:00.000Z",NA,218629,"0de08b6ec158d1f69ebc883d2fded7719c8b75db","2023-11-06T04:42:49.773Z","abd26353-90af-41fb-a3aa-909bf3424eb7"
